time_utc,mode,event,signal_side,position_side,position_size,position_entry_px,target_bid,target_ask,target_mid,target_bid_sz,target_ask_sz,target_book_time_ms,target_recv_time_ms,target_oracle,target_mark,reference_bid,reference_ask,reference_mid,reference_bid_sz,reference_ask_sz,reference_book_time_ms,reference_recv_time_ms,reference_oracle,reference_mark,gross_edge_bps,oracle_gap_bps,target_spread_bps,target_book_age_ms,reference_book_age_ms
2026-08-24T10:30:54.533Z,live,snapshot,,,,,88.731,88.76,88.7455000000,0.06,0.14,1787567452286,1787567453751,89.2154,88.7538,88.684,88.757,88.7205000000,10.77,0.3,1787567452286,1787567454281,89.07,88.757,,,,,
2026-08-24T10:30:55.554Z,live,snapshot,,,,,88.731,88.76,88.7455000000,0.06,0.14,1787567452286,1787567453751,89.2154,88.7536,88.684,88.757,88.7205000000,10.77,0.3,1787567452286,1787567454281,89.07,88.757,,,,,
2026-08-24T10:30:57.071Z,live,snapshot,,,,,88.731,88.76,88.7455000000,0.06,0.14,1787567452286,1787567453751,89.2148,88.7529,88.684,88.757,88.7205000000,10.77,0.3,1787567452286,1787567454281,89.069,88.757,,,,,
2026-08-24T10:30:59.259Z,live,snapshot,,,,,88.724,88.76,88.7420000000,2.96,0.14,1787567457569,1787567458031,89.2148,88.7529,88.684,88.757,88.7205000000,10.77,0.3,1787567452286,1787567454281,89.069,88.757,,,,,
2026-08-24T10:31:00.264Z,live,snapshot,,,,,88.724,88.76,88.7420000000,2.96,0.14,1787567457569,1787567458031,89.2148,88.7527,88.684,88.751,88.7175000000,10.77,0.5,1787567457569,1787567459501,89.069,88.757,,,,,
2026-08-24T10:31:01.329Z,live,snapshot,,,,,88.724,88.76,88.7420000000,2.96,0.14,1787567457569,1787567458031,89.2148,88.7527,88.684,88.751,88.7175000000,10.77,0.5,1787567457569,1787567459501,89.068,88.75,,,,,
2026-08-24T10:31:02.822Z,live,snapshot,,,,,88.724,88.76,88.7420000000,2.96,0.14,1787567457569,1787567458031,89.2142,88.7519,88.684,88.751,88.7175000000,10.77,0.5,1787567457569,1787567459501,89.068,88.75,,,,,
2026-08-24T10:31:03.979Z,live,snapshot,,,,,88.724,88.76,88.7420000000,0.48,0.14,1787567462978,1787567463472,89.2142,88.7519,88.684,88.757,88.7205000000,10.77,0.5,1787567462978,1787567463725,89.068,88.75,,,,,
2026-08-24T10:31:05.723Z,live,snapshot,,,,,88.724,88.76,88.7420000000,0.48,0.14,1787567462978,1787567463472,89.2142,88.7519,88.684,88.757,88.7205000000,10.77,0.5,1787567462978,1787567463725,89.068,88.75,,,,,
2026-08-24T10:31:06.778Z,live,snapshot,,,,,88.724,88.76,88.7420000000,0.48,0.14,1787567462978,1787567463472,89.2142,88.7517,88.684,88.757,88.7205000000,10.77,0.5,1787567462978,1787567463725,89.068,88.75,,,,,
2026-08-24T10:31:08.022Z,live,snapshot,,,,,88.724,88.76,88.7420000000,0.48,0.14,1787567462978,1787567463472,89.2142,88.7517,88.684,88.757,88.7205000000,10.77,0.5,1787567462978,1787567463725,89.067,88.75,,,,,
2026-08-24T10:31:09.255Z,live,snapshot,,,,,88.724,88.762,88.7430000000,0.29,2.36,1787567468290,1787567468743,89.2136,88.7509,88.684,88.757,88.7205000000,10.77,0.5,1787567468290,1787567468996,89.067,88.75,,,,,
2026-08-24T10:31:10.452Z,live,snapshot,,,,,88.724,88.762,88.7430000000,0.29,2.36,1787567468290,1787567468743,89.2136,88.7509,88.684,88.757,88.7205000000,10.77,0.5,1787567468290,1787567468996,89.067,88.75,,,,,
2026-08-24T10:31:12.080Z,live,snapshot,,,,,88.724,88.762,88.7430000000,0.29,2.36,1787567468290,1787567468743,89.2136,88.7509,88.684,88.757,88.7205000000,10.77,0.5,1787567468290,1787567468996,89.067,88.75,,,,,
2026-08-24T10:31:13.332Z,live,snapshot,,,,,88.724,88.762,88.7430000000,0.29,2.36,1787567468290,1787567468743,89.213,88.7501,88.684,88.757,88.7205000000,10.77,0.5,1787567468290,1787567468996,89.066,88.718,,,,,
2026-08-24T10:31:14.479Z,live,snapshot,,,,,88.724,88.762,88.7430000000,0.29,2.36,1787567468290,1787567468743,89.213,88.7499,88.684,88.757,88.7205000000,10.77,0.5,1787567468290,1787567468996,89.066,88.718,,,,,
2026-08-24T10:31:15.554Z,live,snapshot,,,,,88.719,88.762,88.7405000000,0.61,2.36,1787567473614,1787567474710,89.213,88.7499,88.666,88.745,88.7055000000,10.29,2.31,1787567473614,1787567474974,89.066,88.718,,,,,
2026-08-24T10:31:18.135Z,live,snapshot,,,,,88.719,88.762,88.7405000000,0.61,2.36,1787567473614,1787567474710,89.213,88.7499,88.666,88.745,88.7055000000,10.29,2.31,1787567473614,1787567474974,89.066,88.717,,,,,
2026-08-24T10:31:19.272Z,live,snapshot,,,,,88.719,88.762,88.7405000000,0.61,2.36,1787567473614,1787567474710,89.2123,88.749,88.666,88.745,88.7055000000,10.29,2.31,1787567473614,1787567474974,89.066,88.717,,,,,
2026-08-24T10:31:20.284Z,live,snapshot,,,,,88.719,88.762,88.7405000000,0.61,2.36,1787567479109,1787567479797,89.2123,88.749,88.666,88.745,88.7055000000,10.29,2.31,1787567479109,1787567480032,89.065,88.716,,,,,
2026-08-24T10:31:21.329Z,live,snapshot,,,,,88.719,88.762,88.7405000000,0.61,2.36,1787567479109,1787567479797,89.2123,88.749,88.666,88.745,88.7055000000,10.29,2.31,1787567479109,1787567480032,89.065,88.716,,,,,
2026-08-24T10:31:22.435Z,live,snapshot,,,,,88.719,88.762,88.7405000000,0.61,2.36,1787567479109,1787567479797,89.2123,88.7488,88.666,88.745,88.7055000000,10.29,2.31,1787567479109,1787567480032,89.064,88.716,,,,,
2026-08-24T10:31:24.361Z,live,snapshot,,,,,88.719,88.762,88.7405000000,0.61,2.36,1787567479109,1787567479797,89.2123,88.7488,88.666,88.745,88.7055000000,10.29,2.31,1787567479109,1787567480032,89.064,88.716,,,,,
2026-08-24T10:31:25.599Z,live,snapshot,,,,,88.713,88.763,88.7380000000,0.51,2.36,1787567484431,1787567485360,89.2116,88.748,88.666,88.745,88.7055000000,10.29,2.31,1787567479109,1787567480032,89.064,88.716,,,,,
2026-08-24T10:31:26.654Z,live,snapshot,,,,,88.713,88.763,88.7380000000,0.51,2.36,1787567484431,1787567485360,89.2116,88.748,88.666,88.739,88.7025000000,10.29,0.5,1787567484431,1787567485599,89.064,88.715,,,,,
2026-08-24T10:31:27.677Z,live,snapshot,,,,,88.713,88.763,88.7380000000,0.51,2.36,1787567484431,1787567485360,89.2116,88.7479,88.666,88.739,88.7025000000,10.29,0.5,1787567484431,1787567485599,89.064,88.715,,,,,
2026-08-24T10:31:29.303Z,live,snapshot,,,,,88.713,88.763,88.7380000000,0.51,2.36,1787567484431,1787567485360,89.2116,88.7479,88.666,88.739,88.7025000000,10.29,0.5,1787567484431,1787567485599,89.063,88.714,,,,,
2026-08-24T10:31:30.781Z,live,snapshot,,,,,88.713,88.763,88.7380000000,0.51,2.36,1787567484431,1787567485360,89.2108,88.7468,88.666,88.739,88.7025000000,10.29,0.5,1787567484431,1787567485599,89.063,88.714,,,,,
2026-08-24T10:31:32.114Z,live,snapshot,,,,,88.727,88.763,88.7450000000,0.61,2.36,1787567489797,1787567491327,89.2108,88.7468,88.684,88.767,88.7255000000,4.04,2.2,1787567489797,1787567491858,89.063,88.714,,,,,
2026-08-24T10:31:33.179Z,live,snapshot,,,,,88.727,88.763,88.7450000000,0.61,2.36,1787567489797,1787567491327,89.2108,88.7468,88.684,88.767,88.7255000000,4.04,2.2,1787567489797,1787567491858,89.063,88.766,,,,,
2026-08-24T10:31:34.344Z,live,snapshot,,,,,88.727,88.763,88.7450000000,0.61,2.36,1787567489797,1787567491327,89.2108,88.7468,88.684,88.767,88.7255000000,4.04,2.2,1787567489797,1787567491858,89.062,88.767,,,,,
2026-08-24T10:31:35.354Z,live,snapshot,,,,,88.727,88.763,88.7450000000,0.61,2.36,1787567489797,1787567491327,89.2108,88.7468,88.684,88.767,88.7255000000,4.04,2.2,1787567489797,1787567491858,89.062,88.767,,,,,
2026-08-24T10:31:36.944Z,live,snapshot,,,,,88.72,88.763,88.7415000000,0.48,2.36,1787567495263,1787567495695,89.2103,88.7463,88.684,88.767,88.7255000000,4.04,2.2,1787567489797,1787567491858,89.062,88.767,,,,,
2026-08-24T10:31:38.325Z,live,snapshot,,,,,88.72,88.763,88.7415000000,0.48,2.36,1787567495263,1787567495695,89.2103,88.7463,88.684,88.751,88.7175000000,4.04,0.5,1787567495263,1787567497189,89.062,88.751,,,,,
2026-08-24T10:31:39.343Z,live,snapshot,,,,,88.72,88.763,88.7415000000,0.48,2.36,1787567495263,1787567495695,89.2097,88.7456,88.684,88.751,88.7175000000,4.04,0.5,1787567495263,1787567497189,89.062,88.751,,,,,
2026-08-24T10:31:40.468Z,live,snapshot,,,,,88.72,88.763,88.7415000000,0.48,2.36,1787567495263,1787567495695,89.2097,88.7456,88.684,88.751,88.7175000000,4.04,0.5,1787567495263,1787567497189,89.062,88.763,,,,,
2026-08-24T10:31:41.646Z,live,snapshot,,,,,88.715,88.764,88.7395000000,2.4,2.36,1787567500448,1787567500873,89.2097,88.7456,88.684,88.763,88.7235000000,3.03,0.5,1787567500448,1787567501136,89.062,88.763,,,,,
2026-08-24T10:31:43.099Z,live,snapshot,,,,,88.715,88.764,88.7395000000,2.4,2.36,1787567500448,1787567500873,89.2097,88.7455,88.684,88.763,88.7235000000,3.03,0.5,1787567500448,1787567501136,89.062,88.763,,,,,
2026-08-24T10:31:44.372Z,live,snapshot,,,,,88.715,88.764,88.7395000000,2.4,2.36,1787567500448,1787567500873,89.2097,88.7455,88.684,88.763,88.7235000000,3.03,0.5,1787567500448,1787567501136,89.061,88.713,,,,,
2026-08-24T10:31:45.513Z,live,snapshot,,,,,88.715,88.764,88.7395000000,2.4,2.36,1787567500448,1787567500873,89.2091,88.7448,88.684,88.763,88.7235000000,3.03,0.5,1787567500448,1787567501136,89.061,88.713,,,,,
2026-08-24T10:31:46.777Z,live,snapshot,,,,,88.716,88.764,88.7400000000,0.62,2.36,1787567505810,1787567506273,89.2091,88.7448,88.684,88.763,88.7235000000,3.03,0.5,1787567505810,1787567506511,89.061,88.713,,,,,
2026-08-24T10:31:47.879Z,live,snapshot,,,,,88.716,88.764,88.7400000000,0.62,2.36,1787567505810,1787567506273,89.2091,88.7448,88.684,88.763,88.7235000000,3.03,0.5,1787567505810,1787567506511,89.061,88.712,,,,,
2026-08-24T10:31:49.184Z,live,snapshot,,,,,88.716,88.764,88.7400000000,0.62,2.36,1787567505810,1787567506273,89.2091,88.7447,88.684,88.763,88.7235000000,3.03,0.5,1787567505810,1787567506511,89.061,88.712,,,,,
2026-08-24T10:31:50.408Z,live,snapshot,,,,,88.716,88.764,88.7400000000,0.62,2.36,1787567505810,1787567506273,89.2084,88.744,88.684,88.763,88.7235000000,3.03,0.5,1787567505810,1787567506511,89.06,88.712,,,,,
2026-08-24T10:31:51.751Z,live,snapshot,,,,,88.716,88.764,88.7400000000,0.62,2.36,1787567505810,1787567506273,89.2084,88.744,88.684,88.763,88.7235000000,3.03,0.5,1787567505810,1787567506511,89.06,88.712,,,,,
2026-08-24T10:31:52.975Z,live,snapshot,,,,,88.721,88.764,88.7425000000,0.52,2.36,1787567511181,1787567512233,89.2084,88.744,88.684,88.756,88.7200000000,3.03,2.29,1787567511181,1787567512469,89.06,88.712,,,,,
2026-08-24T10:31:54.046Z,live,snapshot,,,,,88.721,88.764,88.7425000000,0.52,2.36,1787567511181,1787567512233,89.2084,88.7439,88.684,88.756,88.7200000000,3.03,2.29,1787567511181,1787567512469,89.06,88.712,,,,,
2026-08-24T10:31:55.466Z,live,snapshot,,,,,88.721,88.764,88.7425000000,0.52,2.36,1787567511181,1787567512233,89.2084,88.7439,88.684,88.756,88.7200000000,3.03,2.29,1787567511181,1787567512469,89.06,88.712,,,,,
2026-08-24T10:31:56.802Z,live,snapshot,,,,,88.721,88.764,88.7425000000,0.52,2.36,1787567511181,1787567512233,89.2078,88.7432,88.684,88.756,88.7200000000,3.03,2.29,1787567511181,1787567512469,89.059,88.712,,,,,
2026-08-24T10:31:57.877Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567516480,1787567517384,89.2078,88.7432,88.683,88.754,88.7185000000,10.77,0.46,1787567516480,1787567517622,89.059,88.712,,,,,
2026-08-24T10:31:59.251Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567516480,1787567517384,89.2078,88.7432,88.683,88.754,88.7185000000,10.77,0.46,1787567516480,1787567517622,89.059,88.711,,,,,
2026-08-24T10:32:00.331Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567516480,1787567517384,89.2072,88.7426,88.683,88.754,88.7185000000,10.77,0.46,1787567516480,1787567517622,89.059,88.711,,,,,
2026-08-24T10:32:02.018Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567516480,1787567517384,89.2072,88.7426,88.683,88.754,88.7185000000,10.77,0.46,1787567516480,1787567517622,89.058,88.755,,,,,
2026-08-24T10:32:03.023Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567516480,1787567517384,89.2072,88.7426,88.683,88.754,88.7185000000,10.77,0.46,1787567516480,1787567517622,89.058,88.755,,,,,
2026-08-24T10:32:04.067Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567521843,1787567523277,89.2072,88.7427,88.683,88.755,88.7190000000,10.77,0.5,1787567521843,1787567523557,89.058,88.755,,,,,
2026-08-24T10:32:05.158Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567521843,1787567523277,89.2072,88.7427,88.683,88.755,88.7190000000,10.77,0.5,1787567521843,1787567523557,89.058,88.755,,,,,
2026-08-24T10:32:06.304Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567521843,1787567523277,89.2066,88.7421,88.683,88.755,88.7190000000,10.77,0.5,1787567521843,1787567523557,89.058,88.755,,,,,
2026-08-24T10:32:08.255Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567521843,1787567523277,89.2066,88.7421,88.683,88.755,88.7190000000,10.77,0.5,1787567521843,1787567523557,89.057,88.755,,,,,
2026-08-24T10:32:09.568Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567527216,1787567528761,89.2066,88.7421,88.683,88.755,88.7190000000,10.77,0.5,1787567521843,1787567523557,89.057,88.755,,,,,
2026-08-24T10:32:10.605Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567527216,1787567528761,89.2066,88.7422,88.683,88.755,88.7190000000,10.77,0.5,1787567527216,1787567529568,89.057,88.755,,,,,
2026-08-24T10:32:11.627Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567527216,1787567528761,89.2066,88.7422,88.683,88.755,88.7190000000,10.77,0.5,1787567527216,1787567529568,89.057,88.755,,,,,
2026-08-24T10:32:12.780Z,live,snapshot,,,,,88.727,88.764,88.7455000000,0.52,2.36,1787567527216,1787567528761,89.206,88.7417,88.683,88.755,88.7190000000,10.77,0.5,1787567527216,1787567529568,89.057,88.755,,,,,
2026-08-24T10:32:14.425Z,live,snapshot,,,,,88.726,88.764,88.7450000000,2.38,2.36,1787567532606,1787567533023,89.206,88.7417,88.683,88.755,88.7190000000,10.77,0.5,1787567527216,1787567529568,89.057,88.755,,,,,
2026-08-24T10:32:15.674Z,live,snapshot,,,,,88.726,88.764,88.7450000000,2.38,2.36,1787567532606,1787567533023,89.206,88.7417,88.683,88.754,88.7185000000,9.91,0.46,1787567532606,1787567534879,89.056,88.71,,,,,
2026-08-24T10:32:16.894Z,live,snapshot,,,,,88.726,88.764,88.7450000000,2.38,2.36,1787567532606,1787567533023,89.206,88.7417,88.683,88.754,88.7185000000,9.91,0.46,1787567532606,1787567534879,89.056,88.709,,,,,
2026-08-24T10:32:18.009Z,live,snapshot,,,,,88.726,88.764,88.7450000000,2.38,2.36,1787567532606,1787567533023,89.2054,88.7412,88.683,88.754,88.7185000000,9.91,0.46,1787567532606,1787567534879,89.056,88.709,,,,,
2026-08-24T10:32:19.150Z,live,snapshot,,,,,88.739,88.764,88.7515000000,0.52,2.92,1787567537920,1787567538338,89.2054,88.7412,88.689,88.771,88.7300000000,0.46,2.25,1787567537920,1787567538592,89.055,88.709,,,,,
2026-08-24T10:32:20.659Z,live,snapshot,,,,,88.739,88.764,88.7515000000,0.52,2.92,1787567537920,1787567538338,89.2054,88.7412,88.689,88.771,88.7300000000,0.46,2.25,1787567537920,1787567538592,89.055,88.709,,,,,
2026-08-24T10:32:22.138Z,live,snapshot,,,,,88.739,88.764,88.7515000000,0.52,2.92,1787567537920,1787567538338,89.2054,88.764,88.689,88.771,88.7300000000,0.46,2.25,1787567537920,1787567538592,89.055,88.709,,,,,
2026-08-24T10:32:23.245Z,live,snapshot,,,,,88.739,88.764,88.7515000000,0.52,2.92,1787567537920,1787567538338,89.2048,88.769,88.689,88.771,88.7300000000,0.46,2.25,1787567537920,1787567538592,89.055,88.71,,,,,
2026-08-24T10:32:24.457Z,live,snapshot,,,,,88.739,88.764,88.7515000000,0.52,2.92,1787567537920,1787567538338,89.2048,88.769,88.689,88.771,88.7300000000,0.46,2.25,1787567537920,1787567538592,89.055,88.71,,,,,
2026-08-24T10:32:25.529Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567543273,1787567544457,89.2048,88.769,88.701,88.757,88.7290000000,4.04,0.46,1787567543273,1787567544765,89.054,88.71,,,,,
2026-08-24T10:32:26.822Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567543273,1787567544457,89.2048,88.769,88.701,88.757,88.7290000000,4.04,0.46,1787567543273,1787567544765,89.054,88.71,,,,,
2026-08-24T10:32:27.838Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567543273,1787567544457,89.2042,88.769,88.701,88.757,88.7290000000,4.04,0.46,1787567543273,1787567544765,89.054,88.71,,,,,
2026-08-24T10:32:28.950Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567543273,1787567544457,89.2042,88.769,88.701,88.757,88.7290000000,4.04,0.46,1787567543273,1787567544765,89.054,88.709,,,,,
2026-08-24T10:32:29.966Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567548654,1787567549708,89.2042,88.769,88.701,88.757,88.7290000000,4.04,0.46,1787567543273,1787567544765,89.054,88.709,,,,,
2026-08-24T10:32:31.040Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567548654,1787567549708,89.2042,88.769,88.701,88.767,88.7340000000,4.04,9.06,1787567548654,1787567549966,89.053,88.766,,,,,
2026-08-24T10:32:32.939Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567548654,1787567549708,89.2042,88.769,88.701,88.767,88.7340000000,4.04,9.06,1787567548654,1787567549966,89.053,88.766,,,,,
2026-08-24T10:32:33.990Z,live,snapshot,,,,,88.727,88.769,88.7480000000,2.68,0.53,1787567548654,1787567549708,89.2036,88.769,88.701,88.767,88.7340000000,4.04,9.06,1787567548654,1787567549966,89.053,88.766,,,,,
2026-08-24T10:32:35.169Z,live,snapshot,,,,,88.728,88.776,88.7520000000,0.53,2.34,1787567554096,1787567554659,89.2036,88.769,88.706,88.792,88.7490000000,0.46,6.42,1787567554096,1787567554914,89.053,88.766,,,,,
2026-08-24T10:32:36.187Z,live,snapshot,,,,,88.728,88.776,88.7520000000,0.53,2.34,1787567554096,1787567554659,89.2036,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567554096,1787567554914,89.053,88.766,,,,,
2026-08-24T10:32:37.419Z,live,snapshot,,,,,88.728,88.776,88.7520000000,0.53,2.34,1787567554096,1787567554659,89.2036,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567554096,1787567554914,89.053,88.766,,,,,
2026-08-24T10:32:39.091Z,live,snapshot,,,,,88.728,88.776,88.7520000000,0.53,2.34,1787567554096,1787567554659,89.2036,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567554096,1787567554914,89.053,88.766,,,,,
2026-08-24T10:32:40.119Z,live,snapshot,,,,,88.728,88.776,88.7520000000,0.53,2.34,1787567554096,1787567554659,89.203,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567554096,1787567554914,89.053,88.766,,,,,
2026-08-24T10:32:41.151Z,live,snapshot,,,,,88.728,88.788,88.7580000000,0.53,2.34,1787567559451,1787567560119,89.203,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567559451,1787567560405,89.052,88.766,,,,,
2026-08-24T10:32:42.260Z,live,snapshot,,,,,88.728,88.788,88.7580000000,0.53,2.34,1787567559451,1787567560119,89.203,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567559451,1787567560405,89.052,88.766,,,,,
2026-08-24T10:32:43.319Z,live,snapshot,,,,,88.728,88.788,88.7580000000,0.53,2.34,1787567559451,1787567560119,89.203,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567559451,1787567560405,89.052,88.711,,,,,
2026-08-24T10:32:45.474Z,live,snapshot,,,,,88.728,88.788,88.7580000000,0.53,2.34,1787567559451,1787567560119,89.203,88.77,88.706,88.792,88.7490000000,0.46,6.42,1787567559451,1787567560405,89.052,88.711,,,,,
2026-08-24T10:32:46.527Z,live,snapshot,,,,,88.728,88.788,88.7580000000,0.53,2.34,1787567559451,1787567560119,89.2024,88.7401,88.706,88.792,88.7490000000,0.46,6.42,1787567559451,1787567560405,89.052,88.711,,,,,
2026-08-24T10:32:47.537Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.53,0.53,1787567564813,1787567566527,89.2024,88.7401,88.705,88.781,88.7430000000,3.64,0.46,1787567564813,1787567566790,89.051,88.711,,,,,
2026-08-24T10:32:48.559Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.53,0.53,1787567564813,1787567566527,89.2024,88.7404,88.705,88.781,88.7430000000,3.64,0.46,1787567564813,1787567566790,89.051,88.711,,,,,
2026-08-24T10:32:49.602Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.53,0.53,1787567564813,1787567566527,89.2024,88.7404,88.705,88.781,88.7430000000,3.64,0.46,1787567564813,1787567566790,89.051,88.711,,,,,
2026-08-24T10:32:51.835Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.53,0.53,1787567564813,1787567566527,89.2019,88.7402,88.705,88.781,88.7430000000,3.64,0.46,1787567564813,1787567566790,89.051,88.711,,,,,
2026-08-24T10:32:52.884Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.73,0.53,1787567570272,1787567571836,89.2019,88.7402,88.705,88.792,88.7485000000,3.64,6.42,1787567570272,1787567572091,89.051,88.711,,,,,
2026-08-24T10:32:53.988Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.73,0.53,1787567570272,1787567571836,89.2019,88.7402,88.705,88.792,88.7485000000,3.64,6.42,1787567570272,1787567572091,89.05,88.711,,,,,
2026-08-24T10:32:54.993Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.73,0.53,1787567570272,1787567571836,89.2013,88.74,88.705,88.792,88.7485000000,3.64,6.42,1787567570272,1787567572091,89.05,88.711,,,,,
2026-08-24T10:32:56.095Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.73,0.53,1787567570272,1787567571836,89.2013,88.74,88.705,88.792,88.7485000000,3.64,6.42,1787567570272,1787567572091,89.05,88.711,,,,,
2026-08-24T10:32:57.763Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.73,0.53,1787567575670,1787567576095,89.2013,88.74,88.705,88.786,88.7455000000,3.64,0.46,1787567575670,1787567576353,89.05,88.711,,,,,
2026-08-24T10:32:59.011Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.73,0.53,1787567575670,1787567576095,89.2013,88.7404,88.705,88.786,88.7455000000,3.64,0.46,1787567575670,1787567576353,89.05,88.712,,,,,
2026-08-24T10:33:00.204Z,live,snapshot,,,,,88.733,88.787,88.7600000000,0.73,0.53,1787567575670,1787567576095,89.2007,88.7402,88.705,88.786,88.7455000000,3.64,0.46,1787567575670,1787567576353,89.05,88.712,,,,,
2026-08-24T10:33:01.775Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.53,0.53,1787567581085,1787567581522,89.2007,88.7402,88.705,88.786,88.7455000000,3.64,0.46,1787567575670,1787567576353,89.05,88.712,,,,,
2026-08-24T10:33:03.726Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.53,0.53,1787567581085,1787567581522,89.2007,88.7406,88.71,88.792,88.7510000000,0.46,6.42,1787567581085,1787567581775,89.049,88.791,,,,,
2026-08-24T10:33:04.726Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.53,0.53,1787567581085,1787567581522,89.2007,88.7406,88.71,88.792,88.7510000000,0.46,6.42,1787567581085,1787567581775,89.049,88.791,,,,,
2026-08-24T10:33:05.828Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.53,0.53,1787567581085,1787567581522,89.2001,88.7405,88.71,88.792,88.7510000000,0.46,6.42,1787567581085,1787567581775,89.049,88.791,,,,,
2026-08-24T10:33:06.901Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.53,0.53,1787567581085,1787567581522,89.2001,88.7405,88.71,88.792,88.7510000000,0.46,6.42,1787567581085,1787567581775,89.048,88.791,,,,,
2026-08-24T10:33:07.938Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.72,0.53,1787567586391,1787567587156,89.2001,88.7405,88.711,88.791,88.7510000000,11.63,0.46,1787567586391,1787567587415,89.048,88.791,,,,,
2026-08-24T10:33:09.912Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.72,0.53,1787567586391,1787567587156,89.2001,88.7409,88.711,88.791,88.7510000000,11.63,0.46,1787567586391,1787567587415,89.048,88.791,,,,,
2026-08-24T10:33:10.925Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.72,0.53,1787567586391,1787567587156,89.2001,88.7409,88.711,88.791,88.7510000000,11.63,0.46,1787567586391,1787567587415,89.048,88.791,,,,,
2026-08-24T10:33:12.071Z,live,snapshot,,,,,88.738,88.787,88.7625000000,0.72,0.53,1787567586391,1787567587156,89.1996,88.7408,88.711,88.791,88.7510000000,11.63,0.46,1787567586391,1787567587415,89.048,88.791,,,,,
2026-08-24T10:33:13.287Z,live,snapshot,,,,,88.735,88.781,88.7580000000,2.28,0.53,1787567591862,1787567592268,89.1996,88.7408,88.705,88.787,88.7460000000,3.64,0.46,1787567591862,1787567592767,89.047,88.713,,,,,
2026-08-24T10:33:15.923Z,live,snapshot,,,,,88.735,88.781,88.7580000000,2.28,0.53,1787567591862,1787567592268,89.1996,88.7412,88.705,88.787,88.7460000000,3.64,0.46,1787567591862,1787567592767,89.047,88.713,,,,,
2026-08-24T10:33:17.145Z,live,snapshot,,,,,88.735,88.781,88.7580000000,2.28,0.53,1787567591862,1787567592268,89.1996,88.7412,88.705,88.787,88.7460000000,3.64,0.46,1787567591862,1787567592767,89.047,88.713,,,,,
2026-08-24T10:33:18.264Z,live,snapshot,,,,,88.735,88.781,88.7580000000,4.6,0.53,1787567597267,1787567597745,89.199,88.7409,88.705,88.786,88.7455000000,3.64,0.45,1787567597267,1787567597982,89.047,88.713,,,,,
2026-08-24T10:33:19.331Z,live,snapshot,,,,,88.735,88.781,88.7580000000,4.6,0.53,1787567597267,1787567597745,89.199,88.7409,88.705,88.786,88.7455000000,3.64,0.45,1787567597267,1787567597982,89.047,88.714,,,,,
