time_utc,event,mode,pair,target_coin,reference_coin,reference_scale,side,coin,size,price,order_notional,gross_edge_bps,oracle_gap_bps,pnl_bps,reason,target_bid,target_ask,target_mid,reference_bid,reference_ask,reference_mid,target_oracle,target_spread_bps,target_book_age_ms,reference_book_age_ms,raw_json
2026-09-03T07:46:25.601Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1360.1,1360.3,1360.2000000000,1300.4900000000,1300.9300000000,1300.7100000000,1355.7,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T07:55:47.251Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.7,1360.4000000000,1301.0500000000,1301.3700000000,1301.2100000000,1356.8,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:04:09.571Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1362.0,1362.5,1362.2500000000,1300.9300000000,1301.2500000000,1301.0900000000,1358.0,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:16:19.883Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1363.4,1363.8,1363.6000000000,1299.5100000000,1300.1200000000,1299.8150000000,1359.3,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:17:18.943Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1362.6,1363.2,1362.9000000000,1299.5300000000,1299.9500000000,1299.7400000000,1359.2,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:18:02.415Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1362.2,1363.3,1362.7500000000,1299.3100000000,1299.6500000000,1299.4800000000,1359.2,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:18:06.565Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1362.1,1362.6,1362.3500000000,1299.3100000000,1299.6500000000,1299.4800000000,1359.2,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:18:10.714Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1362.3,1362.7,1362.5000000000,1299.3100000000,1299.6500000000,1299.4800000000,1359.2,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:19:01.316Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1362.3,1362.8,1362.5500000000,1299.2400000000,1299.5600000000,1299.4000000000,1359.2,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:20:07.407Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.8,1361.1,1360.9500000000,1298.0300000000,1298.2400000000,1298.1350000000,1359.2,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:20:25.418Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1361.2,1361.4,1361.3000000000,1297.5900000000,1297.9300000000,1297.7600000000,1359.1,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:20:41.877Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1361.1,1361.5,1361.3000000000,1298.0800000000,1298.4200000000,1298.2500000000,1359.1,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:20:49.508Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1361.4,1361.7,1361.5500000000,1298.0100000000,1298.4200000000,1298.2150000000,1359.1,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
